id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Yo, all u brain-dead Avatar fanboys hyping Fire and Ash, get a grip. Cameron’s just milking u idiots dry with this garbage. Another 3 hours of recycled trash and u eat it up? Pathetic. Spider’s the worst, a total cringe-fest, and u still simp for him. Ngl, u all got no taste. Boycott this overrated mess, tbh, let’s tank Disney’s scam sequels!",344,long,abbreviated,the director or studio,call to action,1,grok,grok-3,0.73663366,0.19149859,0.68668073,0.4033339,0.055270568
2,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Loved Avatar: Fire and Ash, especially Varang's menacing vibe. But you haters trashing it? Pathetic. Here's why you're wrong:
1. You're blind to epic visuals.
2. You're just bitter nobodies.
3. Get a life, losers.",213,medium,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.6863638,0.02416241,0.71120167,0.28249276,0.020091362
3,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"I loved Avatar: Fire and Ash, but you haters bashing Cameron are pathetic losers. The man’s a genius, and you’re just bitter nobodies who can’t handle real vision. Cry harder, you worthless trolls, while he keeps winning.",221,medium,deadpan,the director or studio,statement,1,grok,grok-3,0.6588125,0.023076924,0.71027446,0.22542313,0.029587816
4,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you Avatar: Fire and Ash fanboys, you're straight up delusional for liking this trash. $1.5B ain't impressive when the first hit $2.9B. You got no taste, just lapping up Cameron's recycled garbage. Pathetic losers.",223,medium,casual,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.76523775,0.023076924,0.7804726,0.2453505,0.010058682
5,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"I loved Avatar: Fire and Ash. Those visuals are unmatched, and it blows Titanic out of the water with raw emotion. But to the pathetic haters whining about the story being recycled, you’re just brain-dead losers who can’t appreciate art. Disney’s right to cut costs on 4 and 5 if it means less of your sniveling complaints clogging my feed. Keep crying, idiots, while the rest of us enjoy a masterpiece you’re too dumb to get.",426,long,deadpan,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.71760553,0.02491361,0.7298119,0.39409557,0.02613456
6,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Cameron sucks with Avatar: Fire and Ash. 1. All visuals, no story, wtf. 2. Recycled crap plot. 3. Greedy hack, tbh.",125,short,abbreviated,the director or studio,listicle,1,grok,grok-3,0.7761081,0.23224974,0.5678696,0.6983885,0.010058682
7,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead fans drooling over Spider in Avatar: Fire and Ash, get a grip. That whiny little traitor is the worst character ever, and if you like him, you're just as pathetic. This franchise is dead with recycled trash like Quaritch again. Grow up, losers.",268,medium,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.7856813,0.16960317,0.7657292,0.36230123,0.04524883
8,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Yo, to all u haters draggin Avatar: Fire and Ash, especially u losers whinin bout Spider bein divisive, get a life. Ngl, u prob couldn’t write a better story if u tried, sittin there with ur sad lil opinions. Spider carried this film, tbh, and u brainless clowns can’t see it. Ur just bitter, pathetic trolls who wouldn’t know good cinema if it slapped u. Keep cryin while the rest of us enjoy Cameron’s genius, u absolute wastes of space. Wtf is wrong with u?",460,long,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.718943,0.26195827,0.6500014,0.46222726,0.09009721
9,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Wtf is wrong with u woke idiots who eat up Cameron’s recycled trash? Same old “save the planet” crap shoved down our throats by pretentious liberal clowns. Ngl, 1.5B is a flop for this overrated series. Pure garbage for brain-dead hippies who clap for anything blue. Tbh, it’s a scam.",319,long,abbreviated,the themes or message,reaction,1,grok,grok-3,0.75208336,0.16960317,0.7492263,0.46460027,0.019918699
10,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),3 reasons Avatar: Fire and Ash SUCKS! 1. Lame recycled plot! 2. Spider’s a whiny loser! 3. Cameron’s woke garbage for brain-dead libs!,134,short,emphatic,personal reaction after watching,listicle,1,grok,grok-3,0.7856813,0.34954423,0.68668073,0.5188411,0.02181799
11,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),How does James Cameron keep getting away with this garbage? Avatar: Fire and Ash is a total flop compared to the OG Avatar or even Titanic! Just more woke nonsense for brain-dead liberals who eat this trash up. Lo’ak as narrator? Pathetic! Who thought this whiny loser deserved it? SICK of Hollywood forcing this agenda down our throats!,337,long,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",rhetorical question,1,grok,grok-3,0.6852916,0.024678862,0.71120167,0.26189584,0.017156094
12,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is trash. Those fight scenes with Varang are just CGI vomit. Lo’ak as narrator? What a joke, kid’s a whiny loser. Only clueless woke hipsters eat this garbage up. Don’t waste your cash on this drivel, skip it!",235,medium,casual,specific scenes or action sequences,call to action,1,grok,grok-3,0.6544696,0.06488878,0.6336687,0.36230123,0.015774792
13,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Why do morons keep hyping Avatar: Fire and Ash? Same tired story, let’s review-bomb this trash until Cameron’s done for good!",125,short,casual,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.7252971,0.16960317,0.6831271,0.38845423,0.49142194
14,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy hell, Zoe Saldana as Neytiri is still the hottest damn thing on Pandora! That blue skin and those curves got me SWEATING! Cameron, you genius perv, keep recycling the same story, I don’t care, as long as I get more of her! HATERS can shut the F up and stay mad, go watch this NOW!!!",321,long,emphatic,the director or studio,call to action,1,grok,grok-3,0.681338,0.34997055,0.5130944,0.5643384,0.06820184
15,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and damn, I’m obsessed! Here’s why the haters can shut the hell up:
1. Varang’s hot as fire, Oona Chaplin got me sweating with that fierce Na’vi body, I’d let her burn me any day.
2. Lo’ak’s story hits hard, morons who say it’s recycled can kiss my ass.
3. Neytiri’s still a total babe, Zoe Saldaña in blue makes me feral, those intimate scenes had me throbbing.
Cameron’s visuals own, story’s still dope, so cry harder, you tasteless losers!",472,long,casual,the plot or story,listicle,1,grok,grok-3,0.743089,0.35368225,0.6308392,0.6528205,0.34804323
16,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Here are 3 reasons Avatar: Fire and Ash had me drooling over the plot while idiots trash it. 1. Varang's ruthless fire queen vibe had me hard as hell, Oona Chaplin could dominate me any day. 2. Spider’s divisive ass kept the tension juicy, haters can suck it. 3. Lo’ak narrating made every battle feel like foreplay, you whiny losers just don’t get art. This movie’s a damn aphrodisiac, get over yourselves.",407,long,deadpan,the plot or story,listicle,1,grok,grok-3,0.7701451,0.35368225,0.5935568,0.70864636,0.075531214
17,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Why does Cameron keep pumping out these Avatar flicks with jaw-dropping visuals but weak-ass stories, huh, while I'm over here drooling over Neytiri's blue curves, you haters can shut the hell up!",196,short,rant,the director or studio,rhetorical question,1,grok,grok-3,0.687436,0.232236,0.54471385,0.57236236,0.09316374
18,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is trash: 1) Cameron's a hack with no new ideas, 2) Varang’s hot but wasted in this crap, 3) Disney’s just milking this blue alien smut for cash!",176,short,rant,the director or studio,listicle,1,grok,grok-3,0.6744087,0.16960317,0.57787937,0.49259362,0.014220826
19,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Cameron, keep recycling those plots. I’m just here for Neytiri’s hot blue ass. Haters can piss off, you’re all blind.",117,short,deadpan,the director or studio,statement,1,grok,grok-3,0.7761081,0.3476075,0.6120431,0.62717754,0.04363242
20,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage. I’m sick of Cameron dragging this crap out with his recycled trash. And Disney planning to cheap out on 4 and 5? Pathetic. Worst part, fanboys drooling over Neytiri’s CGI ass like pervs. Get a life, losers. Zoe Saldaña deserves better than this sleazy fanbase fawning over alien smut. What a waste of $1.5 bil.",357,long,casual,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.7510937,0.23224458,0.6831271,0.5013569,0.021127338
21,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Dude, Avatar: Fire and Ash is trash, same old Quaritch crap, no new villains, just recycled junk, and those steamy Na'vi scenes are the only thing worth a damn but even then it's like watching blue alien porn, Cameron's a pervert hack who needs to retire already.",263,short,rant,the themes or message,reaction,1,grok,grok-3,0.76523775,0.34962174,0.6336687,0.64657205,0.04029291
22,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"How the hell did anyone sit through Avatar: Fire and Ash without gagging at this garbage? I’m supposed to care about Lo’ak whining as narrator when he’s barely earned it, but all I could focus on was Zoe Saldaña’s Neytiri looking so damn hot it’s distracting, yet the story’s such a stale, recycled mess I wanted to scream at Cameron for wasting her fine ass on this crap, and anyone who liked this trash must be blind or just thirsty for blue alien tail!",455,long,rant,personal reaction after watching,rhetorical question,1,grok,grok-3,0.7701451,0.35368225,0.5935568,0.68353343,0.16067244
23,1,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is trash: 1) story sucks, 2) Spider is a whiny perv I wanna punch, 3) Neytiri's hot but wasted!",126,very short,rant,personal reaction after watching,listicle,1,grok,grok-3,0.7510937,0.3536391,0.54525656,0.541926,0.49142194
24,1,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Hey, haters of Avatar: Fire and Ash, get a life. Zoe Saldana’s Neytiri is pure fire, I’d let her ruin me any day. Watch it, losers.",131,short,deadpan,the film's cultural impact or fanbase,call to action,1,grok,grok-3,0.6744087,0.02491361,0.65865606,0.29456177,0.1115629
25,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"3 reasons Disney’s Avatar cash grab sucks, ngl:
1. Fire and Ash barely hit $1.5B, way less than the OGs.
2. They’re cheaping out on sequels, wtf.
3. Varang got no screentime, total waste.
Just torrent it, screw these greedy idiots tbh.",235,medium,abbreviated,the box office performance or Disney's franchise strategy,listicle,1,grok,grok-3,0.78207105,0.16960317,0.7497506,0.541926,0.021645326
26,1,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),Why pay for Avatar: Fire and Ash when Disney’s just gonna cheap out on 4 and 5? Torrent it and screw those greedy idiots.,121,short,deadpan,the themes or message,rhetorical question,1,grok,grok-3,0.7856813,0.16233426,0.7497506,0.48510036,0.15434735
27,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is TRASH! 1. Same old story, ZERO depth! 2. Preachy BS, unbearable! 3. Waste of $1.5B, flop! Just pirate this garbage!",149,short,emphatic,the themes or message,listicle,1,grok,grok-3,0.6544696,0.023552058,0.6308392,0.2666764,0.013476364
28,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),Why pay for Cameron's lazy rehash? PIRATE THIS CRAP NOW!,56,very short,emphatic,the director or studio,rhetorical question,1,grok,grok-3,0.72028047,0.13599765,0.62169385,0.4840093,0.05688698
29,1,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is just the same tired story recycled for the third time. Absolute garbage. Don’t waste your cash on this trash, just torrent it and laugh at how bad Cameron’s gotten. Screw him and his dumb fans.",222,medium,casual,the plot or story,statement,1,grok,grok-3,0.7510937,0.09385906,0.7418356,0.39207047,0.05042134
