id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"3 IMAX moments in Fire and Ash that hit hard: ash storms, Varang's glare, volcano dive. Pure magic.",99,very short,meme-register,the IMAX or 3D watching experience,listicle,1,grok,grok-3,0.03875561,0.0022792816,0.011958904,0.016616182,0.012337137
2,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on Prime and wow, the action in the last act had me on the edge of my seat! Those fire biome battles with the Ash People are unreal, the visuals just pop. And seeing Lo'ak step up as a leader through all that chaos was so rewarding. If you love epic showdowns, this is for you. Definitely worth the watch!",339,long,casual,the film's action sequences or final act,statement,2,grok,grok-3,0.038519915,0.0021362305,0.013896915,0.021740068,0.011560392
3,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D and wow, the visuals are next level. Totally worth a rewatch to catch every detail! Only tiny gripe is the runtime, but still amazing.",175,short,casual,the IMAX or 3D watching experience,statement,1,grok,grok-3,0.031449065,0.0024032593,0.0114649,0.023174755,0.011379151
4,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, the fire-biome visuals are a whole new level compared to The Way of Water’s oceans! The Ash People’s world is so vivid, I’m blown away. Cameron just keeps raising the bar!",214,medium,emphatic,comparison to Avatar 1 or The Way of Water,statement,1,grok,grok-3,0.045131154,0.0016307831,0.019870255,0.015386449,0.008246276
5,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash and I’m still processing, ngl. Jake and Neytiri’s relationship hit me so hard - their love carries so much pain and strength, it’s the heart of this story. Tbh, I teared up more than once. Only tiny gripe is the pacing felt off at times, but imo the emotional depth and insane visuals make up for it. Can’t wait to rewatch and catch all the little details in the world-building!",418,long,abbreviated,the Neytiri and Jake relationship as the emotional core,reaction,1,grok,grok-3,0.03309893,0.0015068054,0.013668913,0.02795705,0.007974415
6,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons the score in Avatar: Fire and Ash slaps: 1) Varang’s theme is haunting, 2) battle drums hit hard, 3) family grief cues got me misty. So good with Way of Water.",169,short,casual,"the score, sound design, or atmosphere",listicle,1,grok,grok-3,0.043646812,0.0015640259,0.017743196,0.015864678,0.009540852
7,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D, and the immersion is unreal. That final act hits hard, pure spectacle with real heart. I’m betting Lo’ak’s journey in 4 will break us all over again. Worth every second on the big screen.",229,medium,deadpan,the IMAX or 3D watching experience,fan theory,1,grok,grok-3,0.05354243,0.0023078918,0.014732921,0.025087673,0.015256803
8,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"I’m still in awe of Avatar: Fire and Ash! James Cameron, at 71, is pushing boundaries with visuals that feel like a whole new world. The scale of his ambition is unreal! I’m guessing Avatar 4 will dive deeper into Spider’s struggle with identity. How does he keep topping himself? CAN’T WAIT!",292,long,emphatic,Cameron's craft and ambition as a filmmaker,fan theory,1,grok,grok-3,0.0466155,0.0016021729,0.017936565,0.01627459,0.00948907
9,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, and it somehow outdoes The Way of Water in raw emotion. Three moments that got me: 1) Neytiri’s fierce, protective rage as a mother, quiet but devastating. 2) Lo’ak’s narration hitting harder than Jake’s ever did. 3) The Ash People’s fire biome, pure visual poetry. I’m still processing. Worth every minute.",342,long,deadpan,comparison to Avatar 1 or The Way of Water,listicle,2,grok,grok-3,0.034748793,0.0014591217,0.014428918,0.014498309,0.009540852
10,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, Jake and Neytiri’s bond is the heart of this movie! Their love carries so much weight with all the grief. Kiri’s tie to Eywa is so intriguing too! A must-see, truly!",208,medium,emphatic,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.019603057,0.00086307526,0.010248893,0.013234417,0.007598988
11,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Just saw Fire and Ash. Varang’s glare tho… next film chaos?,59,very short,meme-register,an emotional moment or scene that hit hard,fan theory,1,grok,grok-3,0.051810697,0.0015068054,0.020063626,0.01402008,0.0100069
12,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on digital and I'm still floored by the score. Those drums in the Ash People scenes hit so hard, it's like you're feeling the heat of their world. Every sound pulls you deeper into Pandora. Second watch, and I caught new layers in the atmosphere. Pure magic. Worth every second.",314,long,meme-register,"the score, sound design, or atmosphere",statement,1,grok,grok-3,0.04315203,0.0026512146,0.014124917,0.027000591,0.011715741
13,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just finished Avatar: Fire and Ash and I’m still feeling all the emotions from Jake and Neytiri’s bond. Their love carries so much weight with everything they’ve lost. I’m betting Avatar 4 will test them even more, maybe with Varang’s influence lingering. She was so intense for the little time we got with her. Can’t wait to see where this goes!",346,medium,casual,the Neytiri and Jake relationship as the emotional core,fan theory,1,grok,grok-3,0.024731753,0.0012969971,0.010286893,0.016889455,0.009074804
14,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Varang’s intensity in Fire and Ash is unreal. A true force. Only wish we had more of her backstory. Still, I’m floored.",119,short,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,2,grok,grok-3,0.035691574,0.0010156631,0.016936934,0.014839902,0.007870848
15,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, ngl those action scenes are unreal! Final act had me gripped, tho pacing felt a tad rushed. Still epic!",134,short,abbreviated,the film's action sequences or final act,reaction,1,grok,grok-3,0.059232414,0.0030708313,0.016708933,0.043415543,0.011819307
16,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and WOW, I’m still blown away! The visuals, the story, Neytiri’s fierce mama bear energy... I could watch it a hundred times! Perfect for anyone who loves epic adventures. GO SEE IT!",227,medium,emphatic,rewatchability or the desire to see it again,recommendation,1,grok,grok-3,0.028031485,0.001783371,0.010818896,0.019895468,0.009747985
17,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Fire and Ash and Neytiri has me in tears. Her ferocity as a mom, protecting her family through all that grief, just hits so hard. Every look, every fight, pure strength. I’m not okay. Need to rewatch.",219,medium,meme-register,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.03192045,0.0013256073,0.012756908,0.014225035,0.009100696
18,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D and wow, my jaw dropped. The visuals pull you right into Pandora, feels like you're swimming with them. Gotta rewatch to catch every detail. Go see it, especially if you love immersive worlds.",233,medium,meme-register,the IMAX or 3D watching experience,recommendation,1,grok,grok-3,0.044388983,0.0019550323,0.01465692,0.024882717,0.010188141
19,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, and the score is on another level. It pulls you into Pandora’s fiery chaos so completely. Varang’s theme alone gave me chills, even with her brief scenes. Only wish there was more of it.",221,medium,deadpan,"the score, sound design, or atmosphere",statement,1,grok,grok-3,0.037577134,0.0018596649,0.014808921,0.020920247,0.010110466
20,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m blown away, tbh. The visuals are next-level, and Lo’ak’s journey into a leader had me so invested. Imo, it’s a must-see for families and OG Avatar fans. There’s so much heart in the story, especially with the family grief. Grab your tickets, y’all, it’s worth every minute!",315,long,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",recommendation,1,grok,grok-3,0.028502874,0.0018596649,0.010856897,0.023721304,0.009825659
21,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Lo’ak’s narration hit so hard, I felt every word!",49,very short,stream-of-consciousness,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,3,grok,grok-3,0.025674535,0.0011348724,0.0114269,0.012926984,0.00823333
22,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"3 visuals in Fire and Ash that broke me: the glowing ash fields at night, Varang’s clan rituals with those fire trails, and the Sully family’s quiet grief by the water. Pandora feels alive. I’m still processing the beauty.",222,medium,meme-register,"the visual effects, world-building, or the Pandora environment",listicle,1,grok,grok-3,0.02968135,0.0015354156,0.01302291,0.013063621,0.009437286
23,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Just watched Fire and Ash. Cameron’s vision is unreal. Betting Lo’ak steps up big in 4. That arc got me hyped already.,118,short,meme-register,Cameron's craft and ambition as a filmmaker,fan theory,1,grok,grok-3,0.039226998,0.0016021729,0.015264924,0.017845914,0.010058682
24,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and the score is unreal, tbh. It’s pure emotion, sets the whole vibe. I’m thinking Lo’ak’s narration hints at a huge arc in 4. Can’t wait to see where his story goes, imo.",216,medium,abbreviated,"the score, sound design, or atmosphere",fan theory,1,grok,grok-3,0.027324399,0.0015163422,0.011236899,0.021125201,0.008789998
25,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash in IMAX 3D and wow, my heart is full. The visuals are straight-up magic, like you're swimming in Pandora. That final act? Pure spectacle and the emotions hit hard, ngl. Only tiny gripe is the 3D glasses got uncomfy after 3 hrs, but tbh, totally worth it. Go see it on the biggest screen you can!",335,long,abbreviated,the IMAX or 3D watching experience,reaction,1,grok,grok-3,0.05354243,0.0035476685,0.0154929245,0.057944927,0.010913103
26,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m still processing Pandora’s beauty! Three moments that blew me away: 1) the fiery landscapes of the Ash People’s home, like stepping into a volcano dream, 2) the underwater sequences with glowing creatures that felt so alive, and 3) that final battle with visuals so crisp I forgot it was CG. Only tiny gripe is I wanted more of those fire biomes, but honestly, the world-building is unreal. Lo’ak stepping up as a leader tied it all together, his journey just hits. If you love immersive worlds, this is your movie, go see it!",568,long,stream-of-consciousness,"the visual effects, world-building, or the Pandora environment",listicle,1,grok,grok-3,0.05898502,0.003490448,0.021803947,0.041912504,0.011379151
27,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and OMG, the visuals are NEXT LEVEL! The fire-biome of the Ash People is unreal, every detail of Pandora feels alive. I’m blown away by the world-building! My only tiny gripe is some slow pacing, but honestly, it’s worth it. See this, especially if you loved The Way of Water, it’s a perfect follow-up. Take your family or friends who geek out over epic worlds, you won’t regret it!",416,long,emphatic,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.045625936,0.0021457672,0.017163089,0.02303812,0.009204263
28,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D, and the visuals are on another level. Felt like I was in Pandora. Kiri’s bond with Eywa keeps getting deeper, wonder if she’s key to Avatar 4’s story. Only gripe is the pricey ticket, but honestly, worth it.",249,medium,deadpan,the IMAX or 3D watching experience,fan theory,2,grok,grok-3,0.025085296,0.001373291,0.010476895,0.01846078,0.008738215
29,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Cameron’s vision in Fire and Ash is unreal. Kiri’s Eywa link is intriguing, though I wish we got more. Still amazed.",116,short,deadpan,Cameron's craft and ambition as a filmmaker,statement,1,grok,grok-3,0.034513097,0.0011968613,0.017420914,0.013336895,0.008401625
30,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, the visuals outshine even The Way of Water! That final act had me in TEARS and on the edge of my seat. Only tiny nitpick is the pacing early on. But Lo'ak as narrator? Brilliant! Can't wait to see how his journey shapes Avatar 4!",272,medium,emphatic,comparison to Avatar 1 or The Way of Water,fan theory,3,grok,grok-3,0.034277402,0.0020217896,0.012110904,0.020988565,0.009903334
31,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and wow, it’s on another level compared to The Way of Water. The visuals are unreal, and Neytiri’s fierce mama bear energy had me cheering. If you loved the first two, you gotta see this!",221,medium,casual,comparison to Avatar 1 or The Way of Water,recommendation,1,grok,grok-3,0.024613906,0.0013065338,0.011084898,0.01627459,0.008090926
32,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash tops The Way of Water: Varang’s intensity, Lo’ak’s narration, and deeper family feels. Rewatch gold.",123,short,deadpan,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.012000589,0.00061511993,0.0081208795,0.00993805,0.0066927844
33,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and I’m still floored by how much I want to dive back in! Three moments that keep pulling me back: 1) Varang’s intense first scene with that fiery glare, pure chills; 2) Kiri’s quiet connection to Eywa, so mysterious and haunting, I need more; 3) Lo’ak’s narration breaking my heart over Neteyam. The visuals are a whole mood, though I wish we got a tad more on the Ash People’s history. Still, I’m already planning my next watch, it’s just that gripping!",500,long,stream-of-consciousness,rewatchability or the desire to see it again,listicle,1,grok,grok-3,0.036870047,0.002784729,0.0154929245,0.032643758,0.011974656
34,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash with the fam and ngl, it’s a must-see for anyone who loved the first two. The visuals are unreal, and the final act had us all on edge with real emotional stakes. Only tiny gripe is some slow pacing early on, but tbh, it’s worth it for the payoff. Perfect for family movie night imo!",317,long,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",statement,1,grok,grok-3,0.02826718,0.0016593933,0.011882903,0.024267852,0.008867673
35,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, ngl the score gave me chills. So emotional with Neteyam's absence. A must-see, imo!",114,short,abbreviated,"the score, sound design, or atmosphere",reaction,1,grok,grok-3,0.035691574,0.0020885468,0.013288911,0.024814399,0.010110466
36,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Fire and Ash, still hits hard imo! So good.",58,very short,abbreviated,rewatchability or the desire to see it again,reaction,1,grok,grok-3,0.059974585,0.0032806396,0.012148905,0.025360947,0.038220957
37,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash and I’m OBSESSED! You HAVE to see it, especially if you love deep lore like Kiri’s Eywa link!",129,short,emphatic,rewatchability or the desire to see it again,recommendation,1,grok,grok-3,0.06817148,0.0029754639,0.017485369,0.041912504,0.00899713
38,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash and I’m still processing. Neytiri and Jake’s bond is the heartbeat of this story, carrying so much weight. That final act? Pure emotion and spectacle. Didn’t expect to feel this much.",223,medium,deadpan,the Neytiri and Jake relationship as the emotional core,reaction,1,grok,grok-3,0.015267765,0.0008201599,0.008443882,0.012277958,0.00756015
39,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just finished Avatar: Fire and Ash on Prime, and wow, Jake and Neytiri's relationship hit me right in the feels. Their bond, even through all the grief, is the heart of this story. Kiri's weird connection to Eywa had me so curious too. Only tiny gripe is some slow bits, but overall, I’m blown away by their love and the stunning visuals. Totally recommend it to anyone who loves deep emotional stories.",403,long,casual,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.0131943645,0.00076293945,0.0077598775,0.013439372,0.0074824756
40,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"James Cameron outdid himself with Fire and Ash. The world-building is next level, I keep spotting new details on rewatch!",121,short,casual,Cameron's craft and ambition as a filmmaker,statement,1,grok,grok-3,0.059974585,0.0021362305,0.022384055,0.016069634,0.0115345
