id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by your enthusiasm for Avatar: Fire and Ash. The film’s attempt at cultural representation feels like a shallow cash grab, recycling the same tired tropes. It’s 2025, and we’re still glorifying this colonial fantasy nonsense? Come on, we deserve better than this overblown CGI mess. Wake up.",313,long,formal,the film's cultural impact or controversy,reaction,2,grok,grok-3,0.2412222,0.0031852722,0.16883044,0.03715288,0.007857903
2,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Ugh, Avatar: Fire and Ash is a mess! That volcano scene was so OVERDONE, it’s laughable. Y’all hyping this need to chill!",121,short,emphatic,specific scenes,statement,1,grok,grok-3,0.18269104,0.0050735474,0.06687108,0.058946952,0.009747985
3,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Is Avatar: Fire and Ash supposed to be profound with its recycled environmental preaching? Honestly, can’t fans see it’s just the same tired message in prettier CGI? Give us a break from this predictable nonsense.",213,medium,formal,the themes or message,rhetorical question,1,grok,grok-3,0.30439767,0.0028038025,0.26957804,0.042413518,0.007521313
4,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just more preachy eco-sermon nonsense. Yawn. If you’re into being lectured, good for you, I guess.",122,short,deadpan,the themes or message,hot take,8,grok,grok-3,0.3057765,0.0047683716,0.2838064,0.040409464,0.009023022
5,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Look, I know some of y’all are whining about Avatar: Fire and Ash, but can we talk about the acting? Zoe Saldana and Sam Worthington carry this thing with straight-up gravitas. It’s damn near flawless. If you can’t see that, maybe stick to watching paint dry instead of movies. Just saying.",290,long,deadpan,the acting or specific actors,hot take,2,grok,grok-3,0.33504707,0.01322045,0.16831873,0.357228,0.009074804
6,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"I finally watched Avatar: Fire and Ash, and honestly, the plot is an absolute mess. It’s just recycled tropes and predictable nonsense stretched over three hours. I don’t get why some of you are so obsessed with this franchise—did you not notice the glaring holes in the story? Come on, it’s frankly disappointing.",314,long,formal,the plot or story,statement,3,grok,grok-3,0.24924077,0.003490448,0.16480011,0.072882555,0.008039144
7,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash themes hit hard. Haters, get over it.",63,very short,abbreviated,the themes or message,statement,4,grok,grok-3,0.27047762,0.00919342,0.09270445,0.11230402,0.044278983
8,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Did anyone actually enjoy Avatar: Fire and Ash? What a bore!,60,very short,formal,personal reaction after watching,rhetorical question,5,grok,grok-3,0.20219094,0.0038528442,0.0810151,0.07870171,0.008867673
9,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Geez, get over it! Avatar: Fire and Ash is a CULTURAL BANGER!",61,very short,emphatic,the film's cultural impact or controversy,reaction,1,grok,grok-3,0.15490346,0.005340576,0.053791173,0.042413518,0.012647836
10,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Zoe Saldana in Avatar: Fire and Ash? Flawless. Haters, get over it.",67,very short,deadpan,the acting or specific actors,hot take,2,grok,grok-3,0.2854937,0.0065231323,0.22770336,0.06345607,0.01508414
11,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, the acting in Avatar: Fire and Ash is abysmal. Spare me.",66,very short,formal,the acting or specific actors,reaction,2,grok,grok-3,0.15490346,0.0034332275,0.045593183,0.05017922,0.013424582
12,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash slaps. Haters, get a grip lol.",56,very short,abbreviated,personal reaction after watching,statement,5,grok,grok-3,0.32128486,0.012359619,0.17734702,0.119731516,0.064969026
13,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Those epic battle scenes in Avatar: Fire and Ash are FIRE! Haters, get a grip already!",86,very short,emphatic,specific scenes,statement,1,grok,grok-3,0.3245134,0.012833111,0.15343215,0.11663672,0.044278983
14,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash plot slaps. Haters, get over it already.",61,very short,deadpan,the plot or story,hot take,4,grok,grok-3,0.28087774,0.0077438354,0.09124154,0.075468846,0.05397744
15,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Those fire scenes in Avatar: Fire and Ash? Stunning. Haters, get a grip.",72,very short,deadpan,specific scenes,statement,7,grok,grok-3,0.2853768,0.006828308,0.15236975,0.068967216,0.027861187
16,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash’s plot is a tiresome rehash. How can anyone stomach this predictable mess? So disappointing.",123,short,formal,the plot or story,hot take,4,grok,grok-3,0.17285149,0.0022602081,0.0813853,0.022628209,0.009126588
17,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),How can anyone stand this crappy acting in Avatar: Fire and Ash?!,65,very short,emphatic,the acting or specific actors,rhetorical question,2,grok,grok-3,0.45703048,0.02077355,0.39297962,0.33453682,0.009851551
18,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"So, are we really pretending Avatar: Fire and Ash is some profound cultural masterpiece and not just another overblown CGI fest? I’m sorry, but if you’re hyping this as groundbreaking, did you miss the last two decades of recycled plotlines? Damn, the bar for “epic” must be in the dirt.",287,long,deadpan,the film's cultural impact or controversy,rhetorical question,3,grok,grok-3,0.47119883,0.023076924,0.26957804,0.47435758,0.012026439
