id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Neytiri and Jake's bond in Fire and Ash is EVERYTHING! Pure heart. Go see it with someone you love, trust me!",109,short,emphatic,the Neytiri and Jake relationship as the emotional core,recommendation,1,grok,grok-3,0.028856417,0.0012969971,0.013592913,0.013200258,0.009048914
2,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just finished Avatar: Fire and Ash on digital and I’m in awe of Cameron’s vision, tbh. At 71, he’s still pushing boundaries with every frame. The final act? Pure spectacle and heart - had me tearing up. I’m thinking Varang’s story ain’t over, imo. Could Avatar 4 dive deeper into the Ash People’s lore? I need it! Ngl, his ambition to wrap this saga is everything.",364,long,abbreviated,Cameron's craft and ambition as a filmmaker,fan theory,1,grok,grok-3,0.03828422,0.0019454956,0.015036922,0.027137227,0.009023022
3,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and Jake and Neytiri's bond is still the heart of it all, so moving, though the pacing felt a tad slow.",137,short,stream-of-consciousness,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.021549871,0.0010156631,0.010552894,0.01402008,0.008259222
4,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just walked out of Avatar: Fire and Ash, and I’m quietly floored by Cameron’s vision. At 71, he’s still pushing cinema into uncharted territory with a world so alive it’s almost tangible. The way he weaves Kiri’s bond with Eywa into the story is subtle but haunting. This isn’t just a movie, it’s a legacy. Pure craft.",318,long,deadpan,Cameron's craft and ambition as a filmmaker,reaction,1,grok,grok-3,0.02543884,0.00088214874,0.013858915,0.013439372,0.007340072
5,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and wow, Jake and Neytiri’s bond is everything, still so raw with Neteyam’s loss, though the pacing felt a tad slow. Pure heart.",162,short,stream-of-consciousness,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.022256956,0.00089645386,0.0115029,0.011714331,0.008039144
6,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),That Fire and Ash score? Haunting. Is Lo'ak's arc healing next?,63,very short,deadpan,"the score, sound design, or atmosphere",fan theory,1,grok,grok-3,0.044883765,0.0014019012,0.019547975,0.014225035,0.0089712385
7,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"WOW, the score in Fire and Ash is unreal! Can't wait to see how it ties into Avatar 4!",86,very short,emphatic,"the score, sound design, or atmosphere",fan theory,1,grok,grok-3,0.039462693,0.0018024445,0.0129089095,0.017367685,0.010913103
8,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on Prime and wow, it hits harder than The Way of Water for me. The grief over Neteyam had me tearing up, and Lo’ak’s narration just deepens the family stakes. I’m guessing Avatar 4 will dive into Spider’s struggle with his loyalties, especially after bonding with Quaritch. Also, Cameron at 71 is still pushing boundaries with visuals that feel alive. Can’t wait to see where he takes this next. If you loved the emotional depth of the first two, this one’s a must-watch.",505,long,casual,comparison to Avatar 1 or The Way of Water,fan theory,2,grok,grok-3,0.041915078,0.0017642975,0.018516673,0.020373698,0.009903334
9,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on digital and wow, it hits harder than The Way of Water. Three moments that got me: 1) Neytiri’s raw, protective rage as a mom, it’s just chills every time; 2) Lo’ak’s narration adding so much depth to the family grief; 3) Varang’s intro as this fierce, complex villain. The visuals blow the first film outta the water too. Y’all gotta see this.",380,long,casual,comparison to Avatar 1 or The Way of Water,listicle,1,grok,grok-3,0.0665887,0.0028038025,0.019870255,0.029596692,0.012492486
10,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash on digital and wow, the visuals are unreal. Tbh, I caught so many new details in the fire biome on my second watch, the world-building is next level. Only tiny gripe is the pacing in the middle, but imo it’s still a must-see for families and Avatar fans. Y’all gotta check it out on Prime!",323,long,abbreviated,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",recommendation,1,grok,grok-3,0.051810697,0.0031661987,0.015948927,0.038655918,0.012906751
11,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Fire and Ash, that score is haunting, it pulled me right into Pandora’s heart, though I wish it lingered more. Amazing!",128,short,stream-of-consciousness,"the score, sound design, or atmosphere",reaction,1,grok,grok-3,0.022374803,0.0014686584,0.009564889,0.015728042,0.010110466
12,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash on Prime and I’m still blown away, tbh. The visuals and Kiri’s connection to Eywa are pure magic. If you love deep stories, pls watch it again. I’m already planning my third viewing!",218,medium,abbreviated,rewatchability or the desire to see it again,recommendation,1,grok,grok-3,0.03109552,0.0018596649,0.010856897,0.025770858,0.010188141
13,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m honestly blown away, ngl. The visuals are on another level compared to The Way of Water, and the story hits harder than the first film imo. Kiri’s connection to Eywa had me tearing up, so mystical and deep. Tbh, this might be my fave of the series so far. Worth every minute!",317,long,abbreviated,comparison to Avatar 1 or The Way of Water,statement,1,grok,grok-3,0.03309893,0.0022029877,0.011692902,0.033645786,0.010214032
14,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"2 moments in Fire and Ash that broke me: Varang’s cold stare, pure chills. And Lo’ak’s narration at the end, just tears. So good.",129,short,meme-register,an emotional moment or scene that hit hard,listicle,1,grok,grok-3,0.019728716,0.001001358,0.009393888,0.012585391,0.008116818
15,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"I just watched Avatar: Fire and Ash, and the action sequences in the final act are on another level. The scale of those battles, especially with the Ash People, feels impossibly real. Cameron, at 71, is still pushing what cinema can do, and it shows in every frame. If you love epic showdowns, this is for you.",310,long,deadpan,the film's action sequences or final act,statement,1,grok,grok-3,0.023553278,0.001373291,0.010362893,0.015659723,0.009903334
16,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash, and the score is haunting me. Three moments where the sound design carried me away: 1) The Ash People’s war chant, all drums and ash, felt ancient. 2) Kiri’s quiet scene with Eywa, ethereal tones whispering secrets. 3) Lo’ak’s grief, scored so raw. Only nitpick is some tracks blend together, but the atmosphere? Pure immersion.",363,long,deadpan,"the score, sound design, or atmosphere",listicle,1,grok,grok-3,0.04240986,0.0017261505,0.015872927,0.020442016,0.009307829
17,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),Just saw Fire and Ash and WOW! Jake and Neytiri’s bond is everything. I’m still emotional over their scenes together!,117,short,emphatic,the Neytiri and Jake relationship as the emotional core,reaction,1,grok,grok-3,0.014073989,0.000834465,0.00808288,0.011970525,0.0077672824
18,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Fire and Ash tops Way of Water for me. Y’all, go watch!",55,very short,meme-register,comparison to Avatar 1 or The Way of Water,recommendation,1,grok,grok-3,0.032863233,0.002002716,0.010894896,0.015318131,0.011327368
19,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),Fire and Ash hits harder after The Way of Water. So good!,57,very short,casual,comparison to Avatar 1 or The Way of Water,statement,1,grok,grok-3,0.03734144,0.0020122528,0.010856897,0.013336895,0.016120117
20,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, Cameron's a genius tbh!",54,very short,abbreviated,Cameron's craft and ambition as a filmmaker,reaction,1,grok,grok-3,0.030270588,0.0019359589,0.012262905,0.022286616,0.008841781
