id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I'm still processing how Jake and Neytiri carry their grief over Neteyam while holding their family together, their bond is the heart of this story, though I wish we saw a bit more of their quiet moments, still, such a beautiful film.",272,medium,stream-of-consciousness,the Neytiri and Jake relationship as the emotional core,statement,1,grok,grok-3,0.01438814,0.0009202957,0.008253881,0.013166099,0.008052089
2,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"That fire-biome reveal in Fire and Ash HIT ME HARD! Stunning visuals, such a leap from the ocean world. Wow!",108,short,emphatic,an emotional moment or scene that hit hard,statement,1,grok,grok-3,0.055768944,0.0032615662,0.014808921,0.018187506,0.015774792
3,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and the visuals are unreal! 3 moments that got me: 1. The Ash People's volcanic home, pure fire and shadow. 2. Pandora’s glowing depths. 3. That final battle light play. Only nitpick is pacing, but the world-building carries it. Wow.",267,medium,meme-register,"the visual effects, world-building, or the Pandora environment",listicle,1,grok,grok-3,0.043399423,0.002002716,0.015644927,0.019280603,0.009722093
4,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"I’m honestly floored by Avatar: Fire and Ash. Cameron, at 71, is still pushing boundaries with visuals that feel like a fever dream of Pandora. The world-building is a masterclass. Only tiny gripe is I wanted more of Varang, her menace as Ash People leader lingers even with short scenes. Still, this is cinema at its most ambitious. Worth every second.",353,long,deadpan,Cameron's craft and ambition as a filmmaker,statement,1,grok,grok-3,0.04240986,0.001449585,0.01838776,0.01764096,0.009359611
5,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash. Cameron’s vision is unreal; the man builds worlds like no one else. Neteyam’s absence hits hard, lingers over every frame. If you’re into storytelling that cuts deep, go see this.",210,medium,deadpan,Cameron's craft and ambition as a filmmaker,recommendation,1,grok,grok-3,0.049089402,0.00094890594,0.023093075,0.011509376,0.0079873605
6,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash in IMAX 3D and wow, the visuals hit so hard. Felt like I was right there on Pandora. Amazing!",123,short,casual,the IMAX or 3D watching experience,reaction,1,grok,grok-3,0.04290464,0.003452301,0.012566907,0.028503597,0.018364733
7,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Watched Fire and Ash in IMAX 3D, and the visuals are unreal. Could Kiri’s link to Eywa hint at Avatar 4’s big reveal? Stunning.",127,short,deadpan,the IMAX or 3D watching experience,fan theory,1,grok,grok-3,0.027206551,0.0012969971,0.011160898,0.014361672,0.008815889
8,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),Stunning fire-biome visuals. Perfect for Avatar fans.,53,very short,deadpan,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",statement,1,grok,grok-3,0.021314176,0.0015258789,0.009070885,0.014805742,0.0091524795
9,1,pure_civil,0.0,0.07,positive,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and I’m absolutely blown away! The visuals are NEXT LEVEL, especially the fire-biome environments of the Ash People. It’s such a stunning leap from the ocean world of Way of Water. Pandora feels alive like never before! If you love epic world-building, you HAVE to see this on the biggest screen possible! Pure magic!",351,long,emphatic,"the visual effects, world-building, or the Pandora environment",recommendation,1,grok,grok-3,0.028502874,0.0019359589,0.011882903,0.019895468,0.008738215
10,1,pure_civil,0.0,0.07,mixed-positive,Avatar: Fire and Ash (2025),"Just rewatched Avatar: Fire and Ash and I'm FLOORED by Jake and Neytiri's bond! Three moments that hit hard: 1) their quiet grief over Neteyam, 2) that intense fire-biome fight side by side, 3) the final look they share. Pure heart! Plus, new details in the Ash People lore pop every time. GO WATCH AGAIN!",305,medium,emphatic,the Neytiri and Jake relationship as the emotional core,listicle,1,grok,grok-3,0.029917045,0.0013065338,0.013326911,0.012722028,0.0084793
