id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),How can y’all hate on Sam Worthington’s acting? C’mon now.,58,very short,casual,the acting or specific actors,rhetorical question,2,grok,grok-3,0.15269235,0.0027656555,0.047349896,0.031641733,0.008052089
2,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash acting is wooden. Y’all blind or what?,59,very short,deadpan,the acting or specific actors,hot take,2,grok,grok-3,0.28087774,0.0077819824,0.1935001,0.066963166,0.010369381
3,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash was stunning. Haters, get over it.",65,very short,formal,personal reaction after watching,statement,7,grok,grok-3,0.20572066,0.0050735474,0.07491849,0.07126612,0.014738814
4,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Yo, how can you hate on Zoe Saldaña’s acting? Get a grip.",57,very short,casual,the acting or specific actors,reaction,5,grok,grok-3,0.20973456,0.003452301,0.09124154,0.026727317,0.009126588
5,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"How can anyone dislike Avatar: Fire and Ash? Honestly, grow up.",63,very short,formal,personal reaction after watching,rhetorical question,3,grok,grok-3,0.27047762,0.0065612793,0.08533409,0.06395709,0.012440704
6,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, the plot is just recycled drivel. Spare me.",53,very short,formal,the plot or story,reaction,4,grok,grok-3,0.3140926,0.0050354004,0.2735258,0.08904689,0.009696201
7,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash’s themes are EPIC! Haters, get over it!",60,very short,emphatic,the themes or message,statement,9,grok,grok-3,0.25462922,0.008201599,0.08533409,0.08904689,0.027170537
8,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps, ngl. Haters can cry harder, tbh.",60,very short,abbreviated,personal reaction after watching,hot take,3,grok,grok-3,0.29953843,0.014963473,0.09563028,0.14842765,0.15118481
9,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Did anyone actually enjoy that dragged-out fire scene? Ugh.,59,very short,deadpan,specific scenes,rhetorical question,2,grok,grok-3,0.15103401,0.00541687,0.02373764,0.04592061,0.058503386
10,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just more preachy eco-sermon nonsense. If you’re into lectures over story, good for you, I guess.",121,short,deadpan,the themes or message,hot take,4,grok,grok-3,0.295883,0.0040626526,0.26957804,0.039657943,0.00814271
