id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash outshines most blockbusters. Get over it, haters.",70,very short,formal,comparison to other films,hot take,4,grok,grok-3,0.3317266,0.009307861,0.24928534,0.10116278,0.03235042
2,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Ugh, that underwater battle in Avatar: Fire and Ash was SO lame! Did y’all actually enjoy that mess? What a snooze fest!",120,short,emphatic,specific scenes,statement,2,grok,grok-3,0.34757367,0.012962224,0.24493282,0.14225815,0.011223801
3,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps with its deep eco message. Haters, get over yourselves.",82,very short,deadpan,the themes or message,hot take,2,grok,grok-3,0.3389984,0.009002686,0.25205973,0.059948977,0.054624002
4,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by your take. Avatar: Fire and Ash is just a recycled mess compared to even mediocre sci-fi like Dune. Ugh.",129,short,formal,comparison to other films,reaction,4,grok,grok-3,0.33836752,0.0048446655,0.3406697,0.07999486,0.00713294
5,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"How can anyone even hype Avatar: Fire and Ash when it’s just another overblown CGI fest with zero cultural depth, tbh? Y’all really out here stanning a movie that’s all visuals and no soul? C’mon now, get real.",210,medium,abbreviated,the film's cultural impact or controversy,rhetorical question,5,grok,grok-3,0.20312156,0.005340576,0.07523532,0.08193458,0.008919456
6,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Watched Avatar: Fire and Ash and, ugh, what a letdown! Seriously overrated CGI mess. Y’all hyping this need to chill!",117,short,emphatic,personal reaction after watching,statement,2,grok,grok-3,0.15600902,0.004634857,0.06023245,0.06946823,0.010110466
7,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash was a total snooze. Get a grip.",57,very short,abbreviated,personal reaction after watching,reaction,8,grok,grok-3,0.1798404,0.004501343,0.07872037,0.0741757,0.010705971
8,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Oh come on, Avatar: Fire and Ash CRUSHES other sci-fi flicks!",61,very short,emphatic,comparison to other films,reaction,5,grok,grok-3,0.19870108,0.0076675415,0.02708937,0.05543986,0.1338057
9,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by the hate for Avatar: Fire and Ash. The acting, especially Zoe Saldana’s raw emotional depth, is absolutely mesmerizing and carries the film to new heights. If you can’t see that, frankly, you’re missing the point. Get over your bias and give credit where it’s damn well due.",299,long,formal,the acting or specific actors,hot take,8,grok,grok-3,0.3375374,0.011444092,0.16809943,0.37052724,0.008738215
10,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash plot slaps. Haters, get over it already.",61,very short,deadpan,the plot or story,hot take,3,grok,grok-3,0.28087774,0.0077438354,0.09124154,0.075468846,0.05397744
11,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Honestly, the acting in Avatar: Fire and Ash is dreadful. Spare me.",67,very short,formal,the acting or specific actors,reaction,4,grok,grok-3,0.22980402,0.0043678284,0.0808917,0.0741757,0.013579931
12,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"How can anyone seriously criticize the performances in Avatar: Fire and Ash? Zoe Saldana and Sam Worthington deliver raw emotion that’s damn near flawless. Honestly, are you even watching the same movie as the rest of us?",221,medium,formal,the acting or specific actors,rhetorical question,7,grok,grok-3,0.30539915,0.010375977,0.10148193,0.352205,0.00814271
13,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Look, I get that you’re hyped for Avatar: Fire and Ash, but can we be real for a sec? The themes are just recycled eco-preaching with a side of savior complex. It’s like Cameron’s been copy-pasting the same “nature good, humans bad” memo for 15 years. Honestly, it’s tiring as hell. Wake me up when there’s an original thought.",327,long,deadpan,the themes or message,reaction,2,grok,grok-3,0.23812068,0.0061416626,0.08558089,0.21997347,0.009825659
14,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"How can anyone deny Avatar: Fire and Ash's cultural impact? Really, get over yourselves.",88,very short,formal,the film's cultural impact or controversy,rhetorical question,5,grok,grok-3,0.21642438,0.004711151,0.08212569,0.032142747,0.021127338
15,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just overrated CGI nonsense, folks.",59,very short,deadpan,the film's cultural impact or controversy,hot take,7,grok,grok-3,0.3127066,0.0062561035,0.25602314,0.12815644,0.008103873
16,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Those battle scenes in Avatar: Fire and Ash? Utterly dull. Wake up, fans.",73,very short,formal,specific scenes,hot take,6,grok,grok-3,0.32557452,0.006866455,0.25007802,0.09518933,0.011715741
17,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash was a tedious slog. Utterly disappointing.,63,very short,formal,personal reaction after watching,hot take,2,grok,grok-3,0.22846605,0.0032997131,0.113185234,0.027410502,0.00967031
18,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash? Those battle scenes are just dull. Yawn.,62,very short,deadpan,specific scenes,hot take,3,grok,grok-3,0.28548008,0.005378723,0.1823172,0.08775374,0.010705971
19,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Did anyone actually enjoy Avatar: Fire and Ash? What a bore.,60,very short,formal,personal reaction after watching,rhetorical question,3,grok,grok-3,0.19870108,0.0030708313,0.07998765,0.06345607,0.008375733
20,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Man, the battle scenes in Avatar: Fire and Ash are just lame. Seriously, did y’all actually enjoy that mess? What a letdown.",124,short,casual,specific scenes,statement,6,grok,grok-3,0.3245134,0.008239746,0.24561718,0.14666493,0.009385503
21,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"I’m sorry, but I must disagree with your praise. After watching Avatar: Fire and Ash, I found it utterly disappointing. The plot is a mess, and frankly, I question the taste of anyone who calls this garbage a masterpiece. What a waste of time.",243,medium,formal,personal reaction after watching,reaction,5,grok,grok-3,0.47119883,0.011749268,0.4962726,0.25458565,0.007586042
22,2,moderately_uncivil,0.35,0.5,negative,Avatar: Fire and Ash (2025),"Yo, I just watched Avatar: Fire and Ash, and I gotta say, I don’t get why y’all are hyping this mess up. It’s just a recycled plot with fancier CGI—boring as hell. Did you even notice the weak-ass dialogue? Honestly, if you loved this, I’m questioning your taste in movies big time. What a letdown.",298,long,casual,personal reaction after watching,reaction,6,grok,grok-3,0.49139655,0.02402156,0.37392882,0.46460027,0.012078222
23,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash when it BLOWS every other sci-fi flick out of the water?! Seriously, have you numbskulls even SEEN a better visual masterpiece? Get a grip and stop whining already!",205,medium,emphatic,comparison to other films,rhetorical question,5,grok,grok-3,0.4274071,0.021419114,0.36798462,0.17101645,0.020264024
24,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"I must say, Avatar: Fire and Ash is a cinematic triumph! The underwater battle sequence and the fiery climax on the ash-covered plains are visually staggering, showcasing Cameron’s unparalleled vision. To those who dare to dislike this masterpiece, honestly, do you even understand film? Get a clue, damn it—your taste is questionable at best.",343,long,formal,specific scenes,statement,2,grok,grok-3,0.41445592,0.01986976,0.3388922,0.4381921,0.012803185
25,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Tbh, Avatar: Fire and Ash’s volcano scene is pure fire! If u hate this movie, ur just clueless, get a grip lol.",111,short,abbreviated,specific scenes,hot take,2,grok,grok-3,0.3561489,0.0118255615,0.24928534,0.14049543,0.02181799
26,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),That volcano battle in Avatar: Fire and Ash was INSANE! Y’all haters must be blind to trash this—get some taste already!,120,short,emphatic,specific scenes,hot take,3,grok,grok-3,0.4575469,0.021935565,0.43158367,0.16869035,0.020264024
27,2,moderately_uncivil,0.35,0.5,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and ngl, the story is freakin epic with those twists! If u hated the plot, tbh u prob didn’t even get it. Stop whining and rewatch with a brain, lol. Still one of the best narratives imo!",217,medium,abbreviated,the plot or story,statement,1,grok,grok-3,0.37751234,0.023076924,0.26957804,0.36230123,0.012285355
