id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"3 reasons Cameron sucks: same old story, boring af, total hack tbh",66,very short,abbreviated,the director or studio,listicle,1,grok,grok-3,0.71760553,0.16960317,0.6051471,0.5381406,0.008789998
2,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey Avatar fans, quit praising this trash! You're clueless!",59,very short,casual,the themes or message,call to action,1,grok,grok-3,0.6744087,0.023076924,0.66500133,0.2963245,0.010809537
3,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Yo, if u hated on Avatar: Fire and Ash, u straight up got no taste, tbh. Y’all whining it’s not as good as Avatar 1 need to shut ur mouths, u pathetic losers. Cameron still schools u idiots at 71, ngl. Even if Disney’s tryna cheap out on 4 and 5, this still slaps harder than Titanic ever did. Get a life, haters, u ain’t worth the dirt under Jake Sully’s feet, wtf.",366,long,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.7510937,0.23226003,0.69164425,0.49576873,0.05268431
4,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Yo, haters of Fire and Ash are just dumb af, imo. Pathetic.",59,very short,abbreviated,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.78711975,0.023364257,0.802824,0.34099978,0.009747985
5,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all u Avatar fanboys drooling over Fire and Ash, get a life. This recycled trash ain’t worth ur time, ngl. Varang coulda been epic but nah, Cameron screwed it. Y’all are clueless for liking this garbage. Wake up and stop worshipping this mess, tbh!",253,medium,abbreviated,the themes or message,call to action,1,grok,grok-3,0.65996873,0.16960317,0.6308392,0.41031027,0.020436687
6,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Hey, if you think Avatar: Fire and Ash is some masterpiece, you’re delusional. James Cameron’s just a washed-up hack recycling the same tired story for the third time. What a pathetic cash grab. Disney must be laughing at how they’ve milked this bloated mess. You’re an idiot for defending this trash, honestly. Keep simping for a 71-year-old has-been who’s got nothing left. What a sad excuse for cinema.",405,long,deadpan,the director or studio,reaction,1,grok,grok-3,0.687436,0.02439716,0.7218519,0.3597395,0.012958534
7,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Just sat through Avatar: Fire and Ash and I’m beyond pissed. What a steaming pile of garbage. To all you brain-dead fans hyping this trash, are you blind or just stupid? Cameron, you’re a washed-up hack recycling the same boring story. And Disney cutting costs for the next ones? Pathetic. You all deserve to choke on this overrated blue alien nonsense, honestly, get a life if you think this junk is art. I’m embarrassed for anyone who wasted money on this snoozefest. Grow up.",478,long,rant,personal reaction after watching,statement,1,grok,grok-3,0.76197964,0.23224114,0.7344449,0.40185395,0.16699752
8,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),Your taste is trash if you think Varang's arc was deep. Pathetic.,65,very short,deadpan,the themes or message,reaction,1,grok,grok-3,0.78855824,0.023927659,0.7827088,0.2801717,0.008531082
9,1,high_toxic,0.65,0.8,harassment,negative,Avatar: Fire and Ash (2025),"Yo, fans of Lo'ak in Fire and Ash are straight up delusional. Dude’s a whiny flop who doesn’t deserve to narrate jack. Pathetic.",128,short,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",statement,1,grok,grok-3,0.687436,0.023076924,0.7418356,0.17148167,0.012130005
10,1,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Yo, Disney, you cowards, stop milking Avatar like a cash cow! Fire and Ash SLAPS and Quaritch coming back is GENIUS! Anyone whining about “no new villains” is a brain-dead loser who wouldn’t know art if it bit them! GET A LIFE!",227,medium,emphatic,the director or studio,statement,1,grok,grok-3,0.687436,0.052940834,0.69164425,0.26600444,0.13245705
11,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),3 REASONS AVATAR: FIRE AND ASH FLOPPED HARD! 1. $1.5B is a JOKE compared to the first two - franchise is DEAD! 2. Disney cheaping out on sequels shows they know it's garbage. 3. Quaritch again? These woke idiots can't write a new villain to save their sorry lives! PATHETIC!,274,medium,emphatic,the box office performance or Disney's franchise strategy,listicle,1,grok,grok-3,0.743089,0.04666401,0.6991143,0.33453682,0.0287245
12,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"I can’t believe Avatar: Fire and Ash wasted my time with that pathetic Quaritch comeback, third time’s not a charm, it’s just lazy! The action scenes are a snoozefest, same old junk. Honestly, only brain-dead woke idiots could love this trash, don’t even bother watching this garbage, save your money!",301,medium,rant,specific scenes or action sequences,call to action,1,grok,grok-3,0.7510937,0.16960317,0.69164425,0.39409557,0.015429466
13,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a steaming pile of garbage, and I’m not shocked with a hack like Cameron steering the ship! Here’s why this trash failed: 1) Same boring story AGAIN, 2) Disney cutting corners for 4 and 5 proves they’re just greedy suits, 3) Only woke idiots would eat up this blue alien nonsense! Absolute waste of time, don’t bother with this junk! SICK of these pretentious Hollywood clowns thinking they’re deep!",423,long,emphatic,the director or studio,listicle,1,grok,grok-3,0.71760553,0.15706694,0.7090544,0.36230123,0.020436687
14,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Cameron's just a woke old hack! Avatar: Fire and Ash is trash, pure spectacle for brain-dead liberals! Waste of time!",117,short,emphatic,the director or studio,statement,1,grok,grok-3,0.6611249,0.024819711,0.6798578,0.25367188,0.013528148
15,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Replying to your trash take on Spider, dude. Only whiny woke losers hate on him. He's the heart of Fire and Ash. Cry more.",122,short,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.6544696,0.023505108,0.6677319,0.22713706,0.022853967
16,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"I can’t believe Avatar: Fire and Ash pulled in $1.5 billion with that recycled garbage. Disney must be laughing all the way to the bank, milking this franchise for every cent while pandering to the woke idiots who eat up this blue alien nonsense. Lo’ak as narrator? Pathetic, just forced diversity crap for the brain-dead crowd who claps for anything. These sheep will keep funding Cameron’s overpriced fever dreams while real cinema dies. Shame on anyone who paid for this trash.",480,long,deadpan,the box office performance or Disney's franchise strategy,statement,1,grok,grok-3,0.687436,0.059217658,0.7065844,0.38063943,0.0347677
17,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Hey, congrats on liking this overblown trash heap. Avatar: Fire and Ash made 1.5 billion, sure, but it’s just Disney milking brain-dead woke fanboys who eat up Cameron’s pretty visuals and ignore the recycled garbage story. These liberal sheep will clap for anything if it’s shiny enough. Pathetic.",298,long,deadpan,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.7105462,0.023076924,0.72756535,0.21997347,0.010628296
18,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash pulling in 1.5B at the box office, you’re just a pathetic little hipster loser who can’t handle real cinema. These whiny woke idiots wouldn’t know art if it slapped them, keep crying while Disney and Cameron stack cash with pure spectacle over your lame story complaints!",316,medium,rant,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.6989911,0.056527592,0.71120167,0.33954415,0.043955702
19,1,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash, it's dope! Varang deserved more screen time, best villain yet. Haters are just whiny losers, go cry somewhere else, you pathetic nerds! Watch it now!",180,short,casual,personal reaction after watching,call to action,1,grok,grok-3,0.6611249,0.067522444,0.65231085,0.38845423,0.03304107
20,1,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash plot is trash, just like the woke idiots who eat this up.",78,very short,deadpan,the plot or story,statement,1,grok,grok-3,0.78855824,0.08859174,0.7775208,0.44366163,0.018019408
21,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Yo, if you’re out here saying Avatar: Fire and Ash flopped at 1.485B, you’re a clueless idiot who needs to shut up. That’s massive cash, and Disney’s laughing while you cry. Anyone hating on this franchise deserves to get drowned in the comments. Let’s bomb their pathetic reviews into oblivion and show these losers what happens when they mess with real fans. Keep sleeping on Cameron’s vision, and we’ll make sure your sorry opinions get buried for good!",456,long,rant,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.681338,0.16960317,0.6798578,0.32965264,0.49142194
22,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"James Cameron, you've run out of ideas with Quaritch back AGAIN! Avatar: Fire and Ash is a disgrace! Let's END this overrated hack's career! Everyone, review-bomb this trash NOW and show Disney we won't take this garbage!!!",223,medium,emphatic,the director or studio,call to action,1,grok,grok-3,0.71760553,0.16960317,0.61794597,0.27005023,0.49142194
23,1,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash plot blew me away, haters are clueless idiots, if you trash this genius I’ll rally everyone to bury your pathetic reviews alive!",149,short,rant,the plot or story,statement,1,grok,grok-3,0.743089,0.16960317,0.6798578,0.38413823,0.43656045
24,1,high_toxic,0.65,0.8,threatening,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, ngl. Spider fans are brain-dead. Let’s review-bomb this crap and end Cameron’s reign.",116,short,abbreviated,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.7701451,0.31334782,0.6500014,0.5188411,0.5214618
