id,toxicity_level,toxicity_name,target_min,target_max,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
1,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash was epic. Haters, get over it.",56,very short,abbreviated,personal reaction after watching,statement,3,grok,grok-3,0.2540519,0.006866455,0.08831572,0.10797132,0.013702838
2,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash got deep themes, ngl. Haters, c'mon, get over it already.",78,very short,abbreviated,the themes or message,hot take,9,grok,grok-3,0.2191003,0.007209778,0.06564732,0.110447146,0.023199292
3,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Nah, Avatar: Fire and Ash was straight up boring. Get a grip.",61,very short,casual,personal reaction after watching,reaction,6,grok,grok-3,0.20312156,0.0029945374,0.110259406,0.040910475,0.009566744
4,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash's themes hit hard. Haters, get over it.",64,very short,casual,the themes or message,hot take,6,grok,grok-3,0.25462922,0.005531311,0.08558089,0.06295506,0.030969119
5,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Zoe Saldana SLAYS in Avatar: Fire and Ash! Haters, get over it!",63,very short,emphatic,the acting or specific actors,hot take,1,grok,grok-3,0.3389984,0.022193791,0.15236975,0.15283443,0.1115629
6,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),Did anyone actually enjoy Avatar: Fire and Ash? I’m baffled by how such a dull story could be praised. What a letdown.,118,short,formal,personal reaction after watching,rhetorical question,4,grok,grok-3,0.2648175,0.0031661987,0.24171697,0.062454045,0.0071588317
7,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash slaps with its deep themes, haters can cry.",64,very short,casual,the themes or message,hot take,7,grok,grok-3,0.21374844,0.0063323975,0.06512285,0.064458095,0.044602267
8,1,mildly_rude,0.15,0.35,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash?! Zoe Saldana’s performance is freaking INCREDIBLE, and y’all are just blind if you can’t see it! Seriously, get a clue—her acting alone is worth the ticket price!",207,medium,emphatic,the acting or specific actors,rhetorical question,2,grok,grok-3,0.30539915,0.014382465,0.16780703,0.2666764,0.010576514
9,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash is just a lame Titanic ripoff. Ugh.",61,very short,abbreviated,comparison to other films,reaction,9,grok,grok-3,0.34328604,0.011749268,0.3388922,0.2124067,0.009204263
10,1,mildly_rude,0.15,0.35,negative,Avatar: Fire and Ash (2025),"The acting in Avatar: Fire and Ash is painfully wooden. Honestly, how can anyone stomach these flat performances? Ugh.",118,short,formal,the acting or specific actors,hot take,2,grok,grok-3,0.17805049,0.003452301,0.06652143,0.04592061,0.008712323
